Label,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18
NC,0.10729166,0.086347863,-0.096496137,0.047534249,-0.035146908,0.004530332,0.130387986,0.053988437,0.147892822,0.076972779,0.091310956,-0.05566606,0.045066066,-0.148066271,0.170844843,0.018046048,-0.003456762,0.015668409
NC,0.091668044,0.161049829,-0.016598307,0.049724903,-0.039579625,0.024079954,0.119908038,0.002050351,0.06390215,0.057982164,0.082989672,0.032436589,0.03637185,-0.054864995,0.131173731,0.014725682,0.051049115,0.109070839
NC,0.125368296,0.160258852,-0.000325645,0.028088717,-0.054000098,0.033667133,0.068017927,0.042028742,0.172450305,0.145208855,0.138181429,0.025610743,0.046987074,-0.046592364,0.115788584,-0.000563231,0.081563849,0.061848044
NC,0.139651817,0.190271102,-0.032539813,0.076026983,-0.055077153,0.039523162,0.109863939,-0.002276154,0.035709043,0.039358036,0.073848551,0.011707789,0.000294875,-0.104573789,0.106816429,0.067061423,0.044068668,0.017893225
NC,0.109775189,0.211251491,0.001745988,0.066183798,-0.053469559,0.026656376,0.077776899,0.055378515,0.017944937,0.085623197,0.10308058,-0.007454605,-0.007683874,-0.158993067,0.066360361,0.079257568,0.02895614,0.052080167
NC,0.189575607,0.128818541,0.030796779,0.061969249,-0.123154558,0.094078469,0.069091877,0.094104392,0.02339135,0.205003863,0.125702035,0.049658131,0.023340465,0.003926616,0.088077578,0.063854806,0.079773491,0.011200283
NC,0.132979448,0.110991899,-0.088443188,0.077719331,-0.088324428,0.019207991,0.090630047,0.059125548,0.024905956,0.032053437,0.104323711,-0.019727177,0.005920359,-0.221617819,0.115649034,0.080251696,0.016215572,0.012220772
NC,0.160601504,0.19020328,-0.01516822,0.028560437,-0.107892007,0.028968483,0.101527845,0.025766878,0.044738674,0.054112738,0.100281189,0.0000714,0.038223187,-0.096732934,0.089721879,0.064673846,0.022695176,-0.025535754
NC,0.099216846,0.188335824,-0.072007989,0.076204303,-0.098044071,-0.008922615,0.083053659,0.118086987,0.098680893,0.066288587,0.078073636,-0.029518439,-0.01988178,-0.128946107,0.115349944,0.051107709,0.057098965,0.012619283
NC,0.176238248,0.175996886,-0.054977961,0.117632775,-0.101608591,0.03837139,0.056870408,0.055210271,0.05414954,0.134007046,0.184040552,0.028895348,0.080156045,-0.077613443,0.134321013,0.047064556,-0.013823299,-0.052438862
NC,0.131852045,0.202113858,-0.043956134,0.090290093,-0.03735328,0.032300366,0.138730241,0.031595712,0.07735674,0.061628684,0.092957203,0.005289693,0.004031444,-0.126543632,0.122309204,0.036760757,0.013554953,0.02009016
NC,0.126520295,0.212889073,-0.040328641,0.071861183,-0.072761327,-0.014335129,0.094038539,0.025080189,0.06724232,0.080478754,0.132686043,-0.011084521,0.039827965,-0.078432235,0.117910401,0.051990984,0.04181329,0.028434947
NC,0.28538946,-0.027626493,-0.07276954,-0.00800429,-0.101114846,-0.019398141,0.051954013,-0.012042802,0.08776656,0.162733772,0.221868709,-0.027441287,0.093965896,-0.231399746,0.120604703,0.123613534,-0.02183113,-0.162654798
NC,0.259952767,0.086657464,-0.123506577,0.030346781,-0.070004975,0.041520802,0.06683719,0.073907378,0.185629297,0.196635629,0.200339876,-0.103231825,0.047212825,-0.047426071,0.072023301,0.060060663,0.034770971,-0.093784433
NC,0.239178568,0.074237408,-0.006679517,-0.02670938,-0.077598779,0.064967924,0.032866895,0.042880681,0.046333119,0.177908425,0.203147014,-0.002627492,0.060402225,-0.171015064,0.120248406,0.061068081,-0.002978724,-0.055389454
NC,0.158568233,0.126699506,-0.007740236,0.031654092,0.010016015,-0.003347535,0.060442637,0.051616309,0.040412608,0.029780018,0.145543241,-0.020401615,0.037301159,-0.215533302,0.094192252,0.04309081,0.020732603,0.038441739
NC,0.169926173,0.1076029,0.00231168,0.038218427,-0.000834067,0.054225347,0.095402346,0.060043024,0.063540879,0.039220981,0.136418647,0.018570284,0.035768218,-0.218505723,0.121120241,0.065836584,0.033032168,-0.027788223
NC,0.139158511,0.143497037,-0.073076393,0.011414199,-0.010047771,0.033262343,0.128733061,0.065452495,0.05803143,0.094782753,0.173588439,-0.03614023,0.0271,-0.17979078,0.110060337,0.02265221,0.063193564,0.001807423
NC,0.141758638,0.158957773,-0.014760275,0.097080414,-0.033313343,0.070196705,0.044178077,0.044675698,0.237260518,0.105221978,0.132810462,-0.018666913,0.046932131,-0.05806877,0.140250514,0.058364023,0.062804318,-0.004258398
NC,0.132616193,0.114443232,0.012125027,0.000846263,-0.045279234,0.040915848,0.108466383,0.065361931,0.013819492,0.097978825,0.141964977,-0.030996487,0.034916481,-0.206975758,0.133220732,0.071673258,0.041041503,0.010896562
NC,0.102842177,0.125922741,0.05870716,0.093127426,-0.057848649,0.0650936,0.055959974,0.118164539,0.034771415,0.097981641,0.16697601,0.016649739,0.048171422,-0.176538488,0.12443061,0.113,0.000261732,-0.032166457
NC,0.11507362,0.134866012,-0.024185871,0.061645033,-0.070597528,0.041937466,0.095654562,0.14410601,0.13584167,0.074883193,0.151457026,-0.035284397,0.073777108,-0.060899451,0.119430582,0.04972617,0.056815636,0.008399548
NC,0.214664293,0.066167308,-0.07800888,0.030281401,-0.086715342,0.055583926,0.074401212,0.022923629,0.208428217,0.157234729,0.161372103,-0.001546369,0.0486,-0.079968038,0.113033306,0.034501565,0.049427191,-0.02325222
NC,0.176282918,0.162163487,-0.095881123,0.064914539,-0.055845746,0.058714054,0.101079954,0.009335692,0.091998884,0.16604807,0.129129412,0.017220142,0.096281384,-0.109773816,0.137076427,-0.009554376,-0.006742129,-0.02164215
NC,0.191462176,0.137453791,-0.078145981,0.102351185,-0.049310374,0.050392339,0.077893206,-0.019802719,0.125803178,0.151903938,0.132353755,0.008150092,0.098092928,-0.059413509,0.133435484,0.030798197,-0.014498443,-0.025744235
NC,0.22375624,0.098061992,-0.138836321,0.074100627,-0.056514067,0.015673845,0.116841773,-0.013415554,0.107665004,0.099836048,0.152887522,0.005371238,0.060425244,-0.149992725,0.152351135,0.012700476,-0.071804229,-0.076408237
NC,0.143194851,0.126586473,-0.080530805,0.075576175,-0.044251394,0.056083797,0.072563272,0.013692572,0.179630246,0.161451195,0.161971521,-0.038096612,0.056688981,-0.041226603,0.137822479,0.013734971,0.031528841,0.026423131
NC,0.1340088,0.163488434,-0.031416432,0.06623552,-0.043440503,0.001455001,0.096517705,0.027449482,0.100878386,0.07693489,0.13270361,-0.014524427,0.030812059,-0.061485945,0.129521303,0.029965006,0.032321874,0.083628992
NC,0.107778888,0.158285183,-0.020235839,0.05854406,0.004354543,0.024287204,0.079955951,0.029629702,0.154712083,0.059266718,0.152316803,-0.015715276,0.029041614,-0.076763582,0.095543102,0.048383501,0.032939095,0.078462314
NC,0.127976979,0.145386377,-0.04185638,0.068231404,-0.049811355,0.028838647,0.076798905,-0.021920517,0.150120881,0.087922978,0.162580098,-0.003037372,0.035791562,-0.101525199,0.147664272,0.058530073,0.023097715,0.051814771
NC,0.17560937,0.134473777,-0.0929374,0.025822225,-0.104810025,0.099387109,0.07787446,-0.037412578,0.119605689,0.169256781,0.146409718,-0.011997844,0.061110986,-0.05710197,0.148722722,0.012498862,0.019094253,-0.00213364
NC,0.106398481,0.188788244,-0.054832346,0.066284797,-0.028749676,-0.00192173,0.117990993,0.010137276,0.125587317,0.095769439,0.083755013,-0.024315165,0.048444954,-0.111788558,0.138306902,0.019721647,0.048099913,0.054582814
NC,0.146641662,0.143602995,-0.032737834,0.101481923,-0.076090606,0.047519038,0.082420235,0.031410804,0.069292326,0.08479206,0.105998104,0.001614556,0.038395428,-0.066580379,0.182608234,0.009043368,0.013400271,0.039494658
NC,0.145404153,0.184506147,0.051526839,0.067381528,-0.041613225,0.072532408,0.079115677,0.055619461,0.146292875,0.136454826,0.130455398,-0.002197599,0.08446364,-0.038470482,0.112271525,0.040917489,-0.006857369,0.043434302
NC,0.199879962,0.164602762,-0.059454629,0.05112759,-0.088393579,0.051122424,0.079541031,0.001506547,0.105307763,0.149,0.142691956,0.010597051,0.064827159,-0.05233959,0.138229647,-0.012250897,0.049307113,0.005329564
NC,0.094453767,0.107987369,-0.007808017,0.047952313,-0.036662487,0.097114705,0.07352758,0.107520165,0.017810078,0.080834995,0.134566275,0.029676158,-0.008300765,-0.181915184,0.17342108,0.077537249,0.026245614,0.031976676
NC,0.103848139,0.147181881,0.103047251,0.048328147,-0.026747926,0.101710114,0.080911834,0.087972414,0.044272049,0.180673362,0.134956497,0.093670914,0.049516769,-0.153135335,0.112033948,0.052231495,0.000752917,0.023536942
NC,0.12328717,0.128366719,-0.023342371,0.035454698,-0.02514529,0.010107503,0.080263813,0.061777863,0.060914497,0.057222003,0.139416844,-0.017472824,0.001234496,-0.20956809,0.113776585,0.056041905,0.011148132,0.050925548
NC,0.197457587,0.07416956,-0.023209351,-0.000771569,-0.049370238,0.046564649,0.084918154,0.01420226,0.048152511,0.141476379,0.185114028,-0.007814701,0.069393629,-0.248871449,0.156168763,0.002869164,-0.004664145,0.003826216
NC,0.112488074,0.184586085,0.012571144,0.069995083,0.007369943,0.043155479,0.099735477,0.076210275,0.079364354,0.08650018,0.119751466,0.00913517,0.027185127,-0.131292284,0.119760105,-0.001237087,0.067171284,0.057599212
NC,0.119825286,0.136053074,0.023265102,0.055966288,-0.050652302,0.039085579,0.108250607,0.042408127,0.011498754,0.07934436,0.133740777,-0.005357195,0.068282015,-0.180331968,0.146724307,0.065647567,0.042562873,0.059115568
NC,0.066448076,0.173880256,0.0218392,0.06670958,-0.00082753,0.053601299,0.156400278,0.072680531,0.167829234,0.064871781,0.14636433,-0.013342786,0.065824848,-0.066063851,0.11396376,0.040511399,0.02967789,0.06082805
NC,0.102757852,0.121463847,0.01719118,0.009781922,-0.070852648,0.091374725,0.097086362,0.120387837,0.012200703,0.173883178,0.21349771,0.025839662,0.012936814,-0.171243488,0.160521568,0.09002392,0.029654516,-0.083687345
NC,0.145319103,0.090965046,0.010261403,0.017748132,-0.046266589,0.04722481,0.079723503,-0.007324933,0.062945778,0.126628016,0.166231868,0.018564389,0.060245337,-0.20483365,0.131232997,0.056082845,0.011336505,0.041311333
NC,0.113764151,0.188415386,0.011985483,0.074603546,-0.086615742,0.001611253,0.082228594,0.041112982,0.06073156,0.095779477,0.099193841,0.017423969,0.021520386,-0.14681909,0.089254344,0.059987475,0.046441836,0.02375302
NC,0.118085504,0.155961961,-0.030184959,0.003805709,-0.107783436,0.034593175,0.058329491,0.045655922,0.044410924,0.134961474,0.110749171,0.017476633,0.015341972,-0.1643997,0.091529121,0.026737462,0.035725219,0.020114155
NC,0.09641443,0.217564225,0.00783471,0.100654232,-0.044411822,0.047820823,0.113016049,0.067066826,0.052450125,0.087989515,0.083740041,0.030449612,0.038556064,-0.097284426,0.076365027,0.06094983,0.045155665,0.027499071
NC,0.144588084,0.164418711,-0.063091294,0.084446173,-0.116961541,0.024038865,0.096737583,0.018866961,0.073504309,0.115914697,0.124745698,0.002341687,0.043891819,-0.091018455,0.095445017,0.073327399,0.062149492,0.00036664
NC,0.130072707,0.192201631,-0.008841703,0.084428563,-0.051208382,0.029185497,0.107480761,0.040352303,0.049548755,0.051963305,0.099048438,0.001377737,-0.018634012,-0.102576268,0.100181624,0.042078604,0.073018956,0.064922621
NC,0.084837983,0.203161599,0.085041648,0.072147143,-0.047578074,0.038200113,0.105401089,0.094153087,-0.004964192,0.07381564,0.081971298,0.036184917,0.021115399,-0.097907065,0.093328662,0.066334736,0.059690667,0.049841375
NC,0.159307975,0.146245157,-0.013528886,0.042565399,-0.109784725,0.030690785,0.02034502,0.089997516,0.027377361,0.132994864,0.152982137,0.029253608,0.012153214,-0.134106193,0.102234325,0.030827014,0.015199802,-0.005538382
NC,0.104350337,0.165830964,-0.011217106,0.084395611,-0.114325263,0.089093908,0.087574401,0.117800393,0.11842127,0.177342219,0.110253941,0.025766558,0.110620244,-0.021218834,0.083369007,0.056936873,0.095117021,-0.02063838
NC,0.102825621,0.20392382,0.0549,0.070929744,-0.059369929,0.042167471,0.067002477,0.089366161,0.039489609,0.044557055,0.050634732,0.023802475,0.051969299,-0.12905735,0.100240847,0.046551258,0.049992222,0.068666063
NC,0.06896419,0.208246503,-0.00690905,0.069239026,-0.057084094,0.080922269,0.109513124,0.097806952,0.10777906,0.084850772,0.102136224,0.046664524,0.044298361,-0.096405285,0.102651513,0.06604705,0.066548381,0.016683444
NC,0.122648738,0.171818672,-0.012937868,0.037525422,-0.095301021,0.060727022,0.088883506,0.046318396,0.00240193,0.058499163,0.096447588,-0.008374198,0.030637644,-0.168972052,0.10696625,0.065054884,0.011196662,0.038980789
NC,0.098263794,0.184120456,-0.008064743,0.051593456,-0.08455571,0.069644484,0.083976287,0.070534984,0.08058975,0.113715671,0.110468659,0.055384379,0.04311974,-0.17383886,0.083345546,0.037653672,0.068092401,0.035732001
NC,0.164274539,0.182705719,-0.001768407,0.07637503,-0.105546878,0.057587771,0.073063362,0.061484421,0.047053324,0.074110255,0.115153044,0.015152816,0.0077764,-0.08064611,0.127022099,0.033852554,0.080490554,0.017275331
NC,0.098426032,0.213581343,0.028529824,0.056631378,-0.044024168,0.098569688,0.118714975,0.124945109,0.03789992,0.127409619,0.1091581,0.081181269,-0.019588596,-0.073655962,0.086268599,0.041506272,0.093876622,-0.008373221
NC,0.129593748,0.15405166,0.005052164,0.092282301,-0.058309018,0.057556052,0.055625604,0.125852614,0.036209455,0.037095385,0.088821897,0.031982126,0.008003692,-0.164731171,0.098930895,0.037899583,0.048474913,0.032989177
NC,0.157625431,0.101603599,-0.040230922,0.115724637,-0.079620924,0.017980086,0.110075968,0.049146423,0.067122106,0.055866943,0.127842112,0.020397319,-0.016496161,-0.122857744,0.096229124,0.00239314,0.044332842,-0.023586531
NC,0.103551142,0.195093032,-0.01709768,0.02220581,-0.076674092,-0.033704123,0.118691591,0.038735465,0.072925034,0.051809873,0.081801015,0.009339476,0.03627782,-0.12167073,0.083548292,0.045284598,0.091545013,0.070294834
NC,0.111800848,0.170625169,-0.033901383,0.056917314,-0.121130369,0.017748352,0.087787663,0.07265194,0.062232719,0.073831513,0.095141827,0.032284544,0.044770171,-0.123141194,0.105466847,0.047991686,0.067399528,0.003471299
NC,0.162246051,0.173891526,-0.061320351,0.040448664,-0.062410062,0.022284295,0.09073622,-0.005643659,0.046227001,0.04141697,0.079533291,-0.006354129,0.016436529,-0.115226729,0.09162998,0.021807435,0.049271055,0.048418797
NC,0.305855313,0.049630155,-0.078935266,0.078106335,-0.076661288,0.067371639,0.092009482,0.145447935,0.073611099,0.292877205,0.074305566,0.006911701,0.021105396,0.003643812,0.033642817,0.146380154,-0.014739084,-0.073644805
NC,0.14418541,0.117808005,-0.056013854,0.087463727,-0.10336768,0.040775656,0.085860592,0.046923322,0.062310783,0.051816171,0.105989182,0.007077015,0.036287033,-0.117876531,0.141557717,0.025092697,0.06432085,0.009692873
NC,0.174052586,0.197188605,-0.038499423,0.028434978,-0.055745696,0.01828188,0.080537345,0.002249192,0.067687089,0.09882346,0.085832753,0.007168084,0.012515762,-0.10211805,0.094649189,0.013217042,0.047592016,-0.009384476
NC,0.12431142,0.168560907,0.014723379,0.076374649,-0.096448353,0.046859919,0.059206096,0.129608357,0.063811534,0.110226228,0.073458828,0.036604309,-0.002296406,-0.120860718,0.137571414,0.046089554,0.045187491,0.015022831
NC,0.13132191,0.196293061,0.003135195,0.072238787,-0.105664963,0.016537111,0.119366756,0.05858737,0.043963249,0.06038632,0.056289693,0.020063982,0.048182929,-0.133461318,0.119682238,0.037952104,0.026283055,0.030111999
NC,0.275975492,-0.015039731,-0.100620557,0.033938279,-0.15279505,0.044203102,0.094084232,0.105941829,0.025491448,0.218990503,0.180716752,0.034215894,-0.017519833,-0.120102773,0.121336393,0.063759109,0.047314504,-0.092980229
NC,0.207468565,0.107969078,-0.100936987,0.031954327,-0.137296734,0.075796477,0.064947753,0.107342917,0.092959126,0.187381203,0.132778803,-0.009556848,0.055140352,-0.153129258,0.111055625,0.015533164,-0.00737205,-0.113142137
NC,0.099525677,0.168444039,0.042864464,0.070542042,-0.085738257,0.052120283,0.122881702,0.088530413,0.003237331,0.083292002,0.106828874,0.034885427,0.03197934,-0.141535622,0.086797051,0.084636481,0.044813517,0.035946985
NC,0.147725291,0.163539004,-0.037868909,0.046133131,-0.09112901,0.068015144,0.075867541,0.027658467,0.039678404,0.102669026,0.148029188,0.048636487,-0.014163285,-0.174083777,0.121170978,0.083518767,0.058165598,-0.021054316
NC,0.116926747,0.167267114,0.028101477,0.043655009,-0.074397894,0.038965278,0.094404261,0.013945702,0.026847256,0.046258813,0.075130337,0.019854042,0.020626686,-0.155589097,0.089499685,0.046273641,0.047309363,0.080066319
NC,0.181223185,0.099886842,-0.096802768,0.070016501,-0.125157547,0.024375613,0.073240393,0.073850034,0.010362173,0.08146468,0.190356274,-0.044554045,0.023096377,-0.205569669,0.127356306,0.083079111,-0.011156789,-0.052723338
NC,0.126110485,0.141401599,-0.066581579,0.059004838,-0.076751913,0.029581267,0.111659305,0.059857402,0.012496357,0.038272345,0.088483155,0.01485103,0.014647153,-0.223602655,0.123697377,0.047311997,0.028579803,0.044027541
